P1,P1_House,Aspect,P2,P2_House,EventType,Type,Date,Time,Timezone,Age,Pos1_Deg,Pos1_Sign,Pos1_Dir,Pos2_Deg,Pos2_Sign,Pos2_Dir
Moon,4,Sextile,Sun,3,Void,Tr-Tr,2026-08-17,19:30:32,AWST,28.663,24.583,Libra,Dir,24.583,Leo,Dir
Moon,5,Conjunction,Scorpio,5,SignIngress,Tr-Tr,2026-08-18,05:45:59,AWST,28.665,0.0,Scorpio,Dir,0.0,Scorpio,Dir
Saturn,10,Semi-Square,Mars,9,Exact,Tr-Sa,2026-08-19,02:56:50,AWST,28.667,14.3,Aries,Rx,29.3,Aquarius,Dir
NorthNode,9,Conjunction,Aquarius,9,SignIngress,Tr-Na,2026-08-19,04:34:30,AWST,28.667,0.0,Pisces,Rx,0.0,Pisces,Dir
Chiron,11,Sextile,Venus,9,Leave,Tr-Sa,2026-08-19,10:36:43,AWST,28.668,0.75,Taurus,Rx,1.75,Pisces,Dir
Uranus,12,Quincunx,Pluto,6,Exact,Tr-Sa,2026-08-19,18:26:59,AWST,28.669,5.483,Gemini,Dir,5.483,Capricorn,Rx
Pluto,8,Semi-Square,Jupiter,9,Exact,Tr-Sa,2026-08-19,19:38:27,AWST,28.669,3.75,Aquarius,Rx,18.75,Pisces,Dir
Moon,5,Square,Sun,3,Void,Tr-Tr,2026-08-20,10:46:17,AWST,28.671,27.117,Scorpio,Dir,27.117,Leo,Dir
Moon,5,Conjunction,Sagittarius,5,SignIngress,Tr-Tr,2026-08-20,16:30:01,AWST,28.671,0.0,Sagittarius,Dir,0.0,Sagittarius,Dir
Saturn,10,Trine,Chiron,6,Enter,Tr-Sa,2026-08-20,21:30:59,AWST,28.672,14.233,Aries,Rx,13.233,Sagittarius,Rx
Jupiter,2,Sesquiquadrate,Sun,6,Exact,Tr-Na,2026-08-22,00:19:41,AWST,28.675,11.483,Leo,Dir,26.483,Sagittarius,Dir
Moon,6,Trine,Sun,3,Void,Tr-Tr,2026-08-23,04:30:48,AWST,28.678,29.767,Sagittarius,Dir,29.767,Leo,Dir
Moon,6,Conjunction,Capricorn,6,SignIngress,Tr-Tr,2026-08-23,04:59:01,AWST,28.678,0.0,Capricorn,Dir,0.0,Capricorn,Dir
Jupiter,2,Square,Saturn,11,Enter,Tr-Sa,2026-08-23,05:08:25,AWST,28.678,11.75,Leo,Dir,12.75,Taurus,Rx
Chiron,11,Square,ASC,2,Enter,Tr-Sp,2026-08-23,13:04:47,AWST,28.679,0.7,Taurus,Rx,29.7,Cancer,Dir
Moon,7,Square,Venus,4,Void,Tr-Tr,2026-08-24,14:30:00,AWST,28.682,16.65,Capricorn,Dir,16.65,Libra,Dir
NorthNode,9,Quincunx,ASC,2,Exact,Tr-Sp,2026-08-24,19:08:32,AWST,28.683,29.7,Aquarius,Rx,29.7,Cancer,Dir
NorthNode,9,Sesquiquadrate,NorthNode,4,Enter,Tr-Sa,2026-08-25,08:48:10,AWST,28.684,29.667,Aquarius,Rx,13.667,Libra,Rx
Jupiter,2,Trine,Chiron,6,Enter,Tr-Sa,2026-08-25,12:01:46,AWST,28.684,12.25,Leo,Dir,13.25,Sagittarius,Rx
Chiron,11,Sextile,NorthNode,9,Leave,Tr-Tr,2026-08-25,12:17:52,AWST,28.684,0.65,Taurus,Rx,29.65,Aquarius,Rx
Moon,8,Conjunction,Aquarius,8,SignIngress,Tr-Tr,2026-08-25,17:01:37,AWST,28.685,0.0,Aquarius,Dir,0.0,Aquarius,Dir
Jupiter,2,Sesquiquadrate,Sun,6,Leave,Tr-Na,2026-08-26,16:03:04,AWST,28.688,12.483,Leo,Dir,26.483,Sagittarius,Dir
Jupiter,2,Trine,Saturn,10,Enter,Tr-Na,2026-08-26,20:19:37,AWST,28.688,12.533,Leo,Dir,13.533,Aries,Dir
Moon,8,Trine,Venus,4,Void,Tr-Tr,2026-08-27,05:59:20,AWST,28.689,18.95,Aquarius,Dir,18.95,Libra,Dir
Jupiter,2,Sextile,NorthNode,4,Enter,Tr-Sa,2026-08-27,12:13:21,AWST,28.690,12.667,Leo,Dir,13.667,Libra,Rx
Saturn,10,Quincunx,NorthNode,3,Enter,Tr-Sp,2026-08-27,17:06:14,AWST,28.690,13.917,Aries,Rx,12.917,Virgo,Rx
NorthNode,9,Semi-Square,Saturn,10,Enter,Tr-Na,2026-08-27,22:06:15,AWST,28.691,29.533,Aquarius,Rx,13.533,Aries,Dir
Jupiter,2,Square,Saturn,11,Exact,Tr-Sa,2026-08-27,22:41:24,AWST,28.691,12.767,Leo,Dir,12.767,Taurus,Rx
Moon,9,Conjunction,Pisces,9,SignIngress,Tr-Tr,2026-08-28,03:03:40,AWST,28.692,0.0,Pisces,Dir,0.0,Pisces,Dir
Moon,3,Trine,Mercury,6,Exact,Sp-Sp,2026-08-28,09:05:18,AWST,28.692,4.383,Virgo,Dir,4.383,Capricorn,Dir
Jupiter,2,Trine,Saturn,10,Enter,Tr-Tr,2026-08-28,11:45:00,AWST,28.693,12.883,Leo,Dir,13.883,Aries,Rx
Moon,9,Trine,Mars,1,Void,Tr-Tr,2026-08-29,00:14:03,AWST,28.694,11.267,Pisces,Dir,11.267,Cancer,Dir
Pluto,8,Conjunction,Venus,8,Enter,Tr-Na,2026-08-30,03:05:47,AWST,28.697,3.55,Aquarius,Rx,2.55,Aquarius,Dir
Jupiter,2,Trine,Chiron,6,Exact,Tr-Sa,2026-08-30,06:17:40,AWST,28.697,13.25,Leo,Dir,13.25,Sagittarius,Rx
Moon,10,Conjunction,Aries,10,SignIngress,Tr-Tr,2026-08-30,10:37:42,AWST,28.698,0.0,Aries,Dir,0.0,Aries,Dir
Jupiter,2,Trine,Saturn,10,Enter,Tr-Sp,2026-08-30,19:55:54,AWST,28.699,13.367,Leo,Dir,14.367,Aries,Dir
NorthNode,9,Semi-Square,Saturn,10,Exact,Tr-Sp,2026-08-30,20:04:35,AWST,28.699,29.367,Aquarius,Rx,14.367,Aries,Dir
Jupiter,2,Trine,Saturn,10,Exact,Tr-Na,2026-08-31,13:31:18,AWST,28.701,13.533,Leo,Dir,13.533,Aries,Dir
NorthNode,9,Conjunction,Mars,9,Exact,Tr-Sa,2026-08-31,14:55:48,AWST,28.701,29.333,Aquarius,Rx,29.333,Aquarius,Dir
Saturn,10,Semi-Square,Neptune,9,Enter,Tr-Sa,2026-08-31,18:25:09,AWST,28.702,13.7,Aries,Rx,27.7,Aquarius,Rx
Pluto,8,Quincunx,Moon,3,Leave,Tr-Sp,2026-09-01,00:32:13,AWST,28.702,3.517,Aquarius,Rx,4.517,Virgo,Dir
Saturn,10,Opposition,NorthNode,4,Exact,Tr-Sa,2026-09-01,03:11:47,AWST,28.703,13.683,Aries,Rx,13.683,Libra,Rx
Moon,10,Opposition,Venus,4,Void,Tr-Tr,2026-09-01,03:47:04,AWST,28.703,23.017,Aries,Dir,23.017,Libra,Dir
Jupiter,2,Trine,Saturn,10,Exact,Tr-Tr,2026-09-01,06:17:10,AWST,28.703,13.683,Leo,Dir,13.683,Aries,Rx
Jupiter,2,Sextile,NorthNode,4,Exact,Tr-Sa,2026-09-01,07:09:47,AWST,28.703,13.683,Leo,Dir,13.683,Libra,Rx
Moon,11,Conjunction,Taurus,11,SignIngress,Tr-Tr,2026-09-01,16:01:14,AWST,28.704,0.0,Taurus,Dir,0.0,Taurus,Dir
Jupiter,2,Square,Saturn,11,Leave,Tr-Sa,2026-09-01,17:47:00,AWST,28.704,13.783,Leo,Dir,12.783,Taurus,Rx
Chiron,11,Square,Neptune,8,Enter,Tr-Sp,2026-09-01,20:01:08,AWST,28.705,0.5,Taurus,Rx,29.5,Capricorn,Dir
Moon,11,Trine,Mercury,3,Void,Tr-Tr,2026-09-02,18:46:41,AWST,28.707,15.4,Taurus,Dir,15.4,Virgo,Dir
Neptune,10,Quincunx,Moon,3,Leave,Tr-Sp,2026-09-03,17:23:11,AWST,28.710,3.6,Aries,Rx,4.6,Virgo,Dir
Saturn,10,Conjunction,Saturn,10,Exact,Tr-Na,2026-09-03,19:22:55,AWST,28.710,13.533,Aries,Rx,13.533,Aries,Dir
Moon,11,Conjunction,Gemini,11,SignIngress,Tr-Tr,2026-09-03,19:47:13,AWST,28.710,0.0,Gemini,Dir,0.0,Gemini,Dir
Jupiter,2,Trine,Chiron,6,Leave,Tr-Sa,2026-09-04,02:13:38,AWST,28.711,14.267,Leo,Dir,13.267,Sagittarius,Rx
Chiron,11,Sesquiquadrate,NorthNode,3,Enter,Tr-Na,2026-09-04,05:11:14,AWST,28.711,0.433,Taurus,Rx,14.433,Virgo,Rx
Pluto,6,Opposition,ASC,1,Enter,Sa-Na,2026-09-04,12:08:23,AWST,28.712,5.517,Capricorn,Dir,6.517,Cancer,Dir
Jupiter,2,Trine,Saturn,10,Exact,Tr-Sp,2026-09-04,14:36:09,AWST,28.712,14.383,Leo,Dir,14.383,Aries,Dir
Jupiter,2,Trine,Saturn,10,Leave,Tr-Tr,2026-09-05,00:05:35,AWST,28.713,14.45,Leo,Dir,13.45,Aries,Rx
Uranus,12,Square,Uranus,9,Exact,Tr-Sa,2026-09-05,06:15:27,AWST,28.714,5.667,Gemini,Dir,5.667,Pisces,Dir
Saturn,10,Quincunx,NorthNode,3,Leave,Tr-Na,2026-09-05,07:59:08,AWST,28.714,13.433,Aries,Rx,14.433,Virgo,Rx
Jupiter,2,Trine,Saturn,10,Leave,Tr-Na,2026-09-05,08:23:16,AWST,28.714,14.533,Leo,Dir,13.533,Aries,Dir
Moon,12,Trine,Venus,5,Void,Tr-Tr,2026-09-05,16:39:52,AWST,28.715,26.517,Gemini,Dir,26.517,Libra,Dir
Neptune,10,Sextile,Venus,8,Enter,Tr-Na,2026-09-05,21:04:47,AWST,28.716,3.55,Aries,Rx,2.55,Aquarius,Dir
Moon,12,Conjunction,Cancer,12,SignIngress,Tr-Tr,2026-09-05,22:30:22,AWST,28.716,0.0,Cancer,Dir,0.0,Cancer,Dir
Neptune,10,Semi-Square,Jupiter,8,Leave,Tr-Na,2026-09-06,01:36:41,AWST,28.716,3.533,Aries,Rx,19.533,Aquarius,Dir
Uranus,12,Square,Moon,3,Enter,Tr-Sp,2026-09-06,02:46:28,AWST,28.716,5.683,Gemini,Dir,4.683,Virgo,Dir
Jupiter,2,Sextile,NorthNode,4,Leave,Tr-Sa,2026-09-06,03:53:22,AWST,28.716,14.7,Leo,Dir,13.7,Libra,Rx
Saturn,10,Conjunction,Saturn,10,Leave,Tr-Sp,2026-09-06,08:06:52,AWST,28.717,13.383,Aries,Rx,14.383,Aries,Dir
Saturn,10,Semi-Square,Mars,9,Leave,Tr-Sa,2026-09-06,17:56:34,AWST,28.718,13.35,Aries,Rx,29.35,Aquarius,Dir
Chiron,11,Sextile,Mars,9,Enter,Tr-Sa,2026-09-07,07:59:33,AWST,28.720,0.35,Taurus,Rx,29.35,Aquarius,Dir
Saturn,10,Trine,Chiron,6,Exact,Tr-Sa,2026-09-07,21:04:44,AWST,28.721,13.283,Aries,Rx,13.283,Sagittarius,Rx
Moon,1,Square,Venus,5,Void,Tr-Tr,2026-09-07,21:39:40,AWST,28.721,28.1,Cancer,Dir,28.1,Libra,Dir
Moon,2,Conjunction,Leo,2,SignIngress,Tr-Tr,2026-09-08,00:49:24,AWST,28.721,0.0,Leo,Dir,0.0,Leo,Dir
Moon,3,Sesquiquadrate,MC,10,Enter,Sp-Sp,2026-09-08,11:02:18,AWST,28.723,4.75,Virgo,Dir,20.75,Aries,Dir
Pluto,8,Sesquiquadrate,Moon,3,Enter,Tr-Sa,2026-09-08,20:42:55,AWST,28.724,3.383,Aquarius,Rx,17.383,Virgo,Dir
Jupiter,2,Trine,Saturn,10,Leave,Tr-Sp,2026-09-09,11:15:21,AWST,28.725,15.383,Leo,Dir,14.383,Aries,Dir
Neptune,10,Square,Mercury,6,Leave,Tr-Sp,2026-09-10,02:31:44,AWST,28.727,3.433,Aries,Rx,4.433,Capricorn,Dir
Moon,3,Sextile,Venus,5,Void,Tr-Tr,2026-09-10,02:57:50,AWST,28.727,29.633,Leo,Dir,29.633,Libra,Dir
Moon,3,Conjunction,Virgo,3,SignIngress,Tr-Tr,2026-09-10,03:35:00,AWST,28.727,0.0,Virgo,Dir,0.0,Virgo,Dir
Uranus,12,Square,Uranus,9,Exact,Tr-Sa,2026-09-10,12:53:48,AWST,28.728,5.683,Gemini,Dir,5.683,Pisces,Dir
Mars,9,Conjunction,HouseCusp,9,HouseChange,Sp-Na,2026-09-10,19:39:56,AWST,28.729,22.683,Aquarius,Dir,22.683,Aquarius,Dir
Uranus,12,Station,,,Retrograde,Tr,2026-09-11,02:27:11,AWST,28.730,5.683,Gemini,Rx,,,
Pluto,6,Semi-Square,Jupiter,8,Leave,Sa-Na,2026-09-11,03:06:26,AWST,28.730,5.533,Capricorn,Dir,19.533,Aquarius,Dir
Moon,3,Sextile,Mars,1,Void,Tr-Tr,2026-09-11,13:52:02,AWST,28.731,19.8,Virgo,Dir,19.8,Cancer,Dir
NorthNode,9,Conjunction,Neptune,9,Enter,Tr-Sa,2026-09-11,22:04:53,AWST,28.732,28.733,Aquarius,Rx,27.733,Aquarius,Rx
NorthNode,9,Quincunx,ASC,2,Leave,Tr-Sp,2026-09-11,22:16:22,AWST,28.732,28.733,Aquarius,Rx,29.733,Cancer,Dir
Jupiter,2,Square,Chiron,5,Enter,Tr-Sp,2026-09-12,00:15:00,AWST,28.732,15.883,Leo,Dir,16.883,Scorpio,Dir
NorthNode,9,Sesquiquadrate,NorthNode,4,Exact,Tr-Sa,2026-09-12,07:17:57,AWST,28.733,28.717,Aquarius,Rx,13.717,Libra,Rx
Moon,4,Conjunction,Libra,4,SignIngress,Tr-Tr,2026-09-12,07:51:38,AWST,28.733,0.0,Libra,Dir,0.0,Libra,Dir
Saturn,10,Quincunx,NorthNode,3,Exact,Tr-Sp,2026-09-13,07:52:35,AWST,28.736,12.917,Aries,Rx,12.917,Virgo,Rx
Moon,4,Square,Mars,1,Void,Tr-Tr,2026-09-13,22:26:25,AWST,28.738,21.25,Libra,Dir,21.25,Cancer,Dir
Moon,5,Conjunction,Scorpio,5,SignIngress,Tr-Tr,2026-09-14,14:43:47,AWST,28.740,0.0,Scorpio,Dir,0.0,Scorpio,Dir
Chiron,11,Square,Mars,8,Exact,Tr-Na,2026-09-15,15:35:16,AWST,28.742,0.083,Taurus,Rx,0.083,Aquarius,Dir
Saturn,10,Semi-Square,Neptune,9,Exact,Tr-Sa,2026-09-15,18:16:09,AWST,28.743,12.75,Aries,Rx,27.75,Aquarius,Rx
NorthNode,9,Semi-Square,Saturn,10,Exact,Tr-Na,2026-09-15,19:13:37,AWST,28.743,28.533,Aquarius,Rx,13.533,Aries,Dir
Saturn,10,Opposition,NorthNode,4,Leave,Tr-Sa,2026-09-16,01:13:30,AWST,28.743,12.733,Aries,Rx,13.733,Libra,Rx
Neptune,10,Sextile,Pluto,8,Exact,Tr-Tr,2026-09-16,10:08:35,AWST,28.744,3.267,Aries,Rx,3.267,Aquarius,Rx
Moon,5,Sextile,Sun,4,Void,Tr-Tr,2026-09-16,11:29:50,AWST,28.745,23.3,Scorpio,Dir,23.3,Virgo,Dir
Moon,5,Conjunction,Sagittarius,5,SignIngress,Tr-Tr,2026-09-17,00:41:11,AWST,28.746,0.0,Sagittarius,Dir,0.0,Sagittarius,Dir
Jupiter,2,Square,Chiron,5,Exact,Tr-Sp,2026-09-17,00:55:37,AWST,28.746,16.9,Leo,Dir,16.9,Scorpio,Dir
Jupiter,2,Conjunction,Moon,2,Enter,Tr-Na,2026-09-18,03:17:50,AWST,28.749,17.1,Leo,Dir,18.1,Leo,Dir
Chiron,11,Conjunction,Aries,11,SignIngress,Tr-Na,2026-09-18,09:52:05,AWST,28.750,0.0,Taurus,Rx,0.0,Taurus,Dir
NorthNode,9,Conjunction,Mars,9,Leave,Tr-Sa,2026-09-18,13:27:19,AWST,28.750,28.383,Aquarius,Rx,29.383,Aquarius,Dir
Jupiter,2,Sesquiquadrate,Neptune,10,Enter,Tr-Tr,2026-09-18,15:13:33,AWST,28.751,17.2,Leo,Dir,3.2,Aries,Rx
NorthNode,9,Semi-Square,Saturn,10,Leave,Tr-Sp,2026-09-18,15:58:59,AWST,28.751,28.383,Aquarius,Rx,14.383,Aries,Dir
Saturn,10,Conjunction,Saturn,10,Leave,Tr-Na,2026-09-18,18:14:16,AWST,28.751,12.533,Aries,Rx,13.533,Aries,Dir
Moon,6,Square,Sun,4,Void,Tr-Tr,2026-09-19,04:43:43,AWST,28.752,25.95,Sagittarius,Dir,25.95,Virgo,Dir
Moon,6,Conjunction,Capricorn,6,SignIngress,Tr-Tr,2026-09-19,12:54:45,AWST,28.753,0.0,Capricorn,Dir,0.0,Capricorn,Dir
Saturn,10,Trine,Chiron,6,Leave,Tr-Sa,2026-09-21,14:58:58,AWST,28.759,12.317,Aries,Rx,13.317,Sagittarius,Rx
Moon,7,Trine,Sun,4,Void,Tr-Tr,2026-09-21,22:31:19,AWST,28.760,28.617,Capricorn,Dir,28.617,Virgo,Dir
Jupiter,2,Quincunx,Jupiter,9,Enter,Tr-Sa,2026-09-21,22:36:26,AWST,28.760,17.85,Leo,Dir,18.85,Pisces,Dir
Moon,8,Conjunction,Aquarius,8,SignIngress,Tr-Tr,2026-09-22,01:14:18,AWST,28.760,0.0,Aquarius,Dir,0.0,Aquarius,Dir
Neptune,10,Sesquiquadrate,Moon,2,Exact,Tr-Na,2026-09-22,03:48:00,AWST,28.760,3.1,Aries,Rx,18.1,Leo,Dir
Jupiter,2,Square,Chiron,5,Leave,Tr-Sp,2026-09-22,04:56:57,AWST,28.760,17.9,Leo,Dir,16.9,Scorpio,Dir
Jupiter,2,Sesquiquadrate,Neptune,10,Exact,Tr-Tr,2026-09-23,04:23:55,AWST,28.763,18.083,Leo,Dir,3.083,Aries,Rx
Jupiter,2,Conjunction,Moon,2,Exact,Tr-Na,2026-09-23,07:59:23,AWST,28.763,18.1,Leo,Dir,18.1,Leo,Dir
Moon,8,Trine,Mercury,4,Void,Tr-Tr,2026-09-23,16:18:15,AWST,28.764,19.967,Aquarius,Dir,19.967,Libra,Dir
Moon,3,Square,Pluto,6,Enter,Sp-Na,2026-09-23,21:20:15,AWST,28.765,5.267,Virgo,Dir,6.267,Sagittarius,Dir
Moon,9,Conjunction,Pisces,9,SignIngress,Tr-Tr,2026-09-24,11:23:33,AWST,28.767,0.0,Pisces,Dir,0.0,Pisces,Dir
Chiron,11,Square,ASC,2,Exact,Tr-Sp,2026-09-24,11:41:29,AWST,28.767,29.767,Aries,Rx,29.767,Cancer,Dir
Jupiter,2,Sesquiquadrate,Mercury,6,Enter,Tr-Sp,2026-09-25,08:45:17,AWST,28.769,18.483,Leo,Dir,4.483,Capricorn,Dir
Jupiter,2,Opposition,Jupiter,8,Enter,Tr-Na,2026-09-25,15:04:37,AWST,28.770,18.533,Leo,Dir,19.533,Aquarius,Dir
Saturn,10,Semi-Square,NorthNode,9,Leave,Tr-Tr,2026-09-25,19:24:07,AWST,28.770,12.0,Aries,Rx,28.0,Aquarius,Rx
Moon,10,Trine,Mars,2,Void,Tr-Tr,2026-09-26,16:31:46,AWST,28.773,28.95,Pisces,Dir,28.95,Cancer,Dir
Moon,10,Conjunction,Aries,10,SignIngress,Tr-Tr,2026-09-26,18:23:03,AWST,28.773,0.0,Aries,Dir,0.0,Aries,Dir
Saturn,10,Quincunx,NorthNode,3,Leave,Tr-Sp,2026-09-26,21:54:29,AWST,28.773,11.917,Aries,Rx,12.917,Virgo,Rx
Uranus,12,Quincunx,Pluto,6,Exact,Tr-Sa,2026-09-26,21:55:38,AWST,28.773,5.583,Gemini,Rx,5.583,Capricorn,Rx
Jupiter,2,Quincunx,Jupiter,9,Exact,Tr-Sa,2026-09-27,08:19:54,AWST,28.774,18.867,Leo,Dir,18.867,Pisces,Dir
Jupiter,2,Sesquiquadrate,Neptune,10,Leave,Tr-Tr,2026-09-27,20:18:30,AWST,28.776,18.95,Leo,Dir,2.95,Aries,Rx
Moon,3,Quincunx,Uranus,8,Enter,Sp-Na,2026-09-28,10:38:50,AWST,28.777,5.417,Virgo,Dir,6.417,Aquarius,Dir
Saturn,10,Semi-Square,Neptune,9,Leave,Tr-Sa,2026-09-28,14:59:01,AWST,28.778,11.783,Aries,Rx,27.783,Aquarius,Rx
Jupiter,2,Conjunction,Moon,2,Leave,Tr-Na,2026-09-28,16:58:23,AWST,28.778,19.1,Leo,Dir,18.1,Leo,Dir
Moon,11,Opposition,Mercury,5,Void,Tr-Tr,2026-09-28,17:50:19,AWST,28.778,27.167,Aries,Dir,27.167,Libra,Dir
Moon,11,Conjunction,Taurus,11,SignIngress,Tr-Tr,2026-09-28,22:39:58,AWST,28.779,0.0,Taurus,Dir,0.0,Taurus,Dir
Neptune,10,Sesquiquadrate,Chiron,5,Enter,Tr-Sp,2026-09-29,19:44:14,AWST,28.781,2.9,Aries,Rx,16.9,Scorpio,Dir
NorthNode,9,Conjunction,Neptune,9,Exact,Tr-Sa,2026-09-29,20:31:17,AWST,28.781,27.783,Aquarius,Rx,27.783,Aquarius,Rx
NorthNode,9,Sesquiquadrate,NorthNode,4,Leave,Tr-Sa,2026-09-30,05:45:08,AWST,28.782,27.767,Aquarius,Rx,13.767,Libra,Rx
Moon,11,Square,Jupiter,2,Void,Tr-Tr,2026-09-30,07:36:03,AWST,28.782,19.4,Taurus,Dir,19.4,Leo,Dir
Chiron,11,Square,Neptune,8,Exact,Tr-Sp,2026-09-30,20:44:28,AWST,28.784,29.5,Aries,Rx,29.5,Capricorn,Dir
Jupiter,2,Sesquiquadrate,Mercury,6,Exact,Tr-Sp,2026-09-30,22:18:43,AWST,28.784,19.517,Leo,Dir,4.517,Capricorn,Dir
Moon,11,Conjunction,Gemini,11,SignIngress,Tr-Tr,2026-10-01,01:25:57,AWST,28.785,0.0,Gemini,Dir,0.0,Gemini,Dir
Jupiter,2,Opposition,Jupiter,8,Exact,Tr-Na,2026-10-01,02:10:53,AWST,28.785,19.533,Leo,Dir,19.533,Aquarius,Dir
Moon,3,Trine,Mercury,6,Leave,Sp-Sp,2026-10-01,08:00:34,AWST,28.785,5.517,Virgo,Dir,4.517,Capricorn,Dir
Jupiter,2,Sesquiquadrate,Pluto,6,Enter,Tr-Sa,2026-10-01,09:45:03,AWST,28.785,19.6,Leo,Dir,5.6,Capricorn,Rx
Uranus,12,Square,Moon,3,Exact,Tr-Sp,2026-10-01,10:38:19,AWST,28.786,5.517,Gemini,Rx,5.517,Virgo,Dir
Uranus,12,Quincunx,Mercury,6,Enter,Tr-Sp,2026-10-01,14:25:44,AWST,28.786,5.517,Gemini,Rx,4.517,Capricorn,Dir
Moon,3,Sextile,ASC,1,Enter,Sp-Na,2026-10-01,14:32:53,AWST,28.786,5.517,Virgo,Dir,6.517,Cancer,Dir
Saturn,10,Semi-Square,Jupiter,9,Enter,Tr-Sp,2026-10-01,19:41:05,AWST,28.787,11.533,Aries,Rx,25.533,Aquarius,Dir
Chiron,11,Square,Neptune,7,Enter,Tr-Na,2026-10-01,20:37:13,AWST,28.787,29.467,Aries,Rx,28.467,Capricorn,Dir
Chiron,11,Sesquiquadrate,NorthNode,3,Exact,Tr-Na,2026-10-02,08:39:34,AWST,28.788,29.433,Aries,Rx,14.433,Virgo,Rx
Moon,12,Sextile,Jupiter,2,Void,Tr-Tr,2026-10-02,10:41:44,AWST,28.788,19.783,Gemini,Dir,19.783,Leo,Dir
Jupiter,2,Trine,MC,10,Enter,Tr-Sa,2026-10-02,16:19:12,AWST,28.789,19.817,Leo,Dir,20.817,Aries,Dir
Jupiter,2,Trine,MC,10,Enter,Tr-Sp,2026-10-02,16:19:12,AWST,28.789,19.817,Leo,Dir,20.817,Aries,Dir
Chiron,11,Sextile,Mars,9,Exact,Tr-Sa,2026-10-02,17:03:32,AWST,28.789,29.417,Aries,Rx,29.417,Aquarius,Dir
Jupiter,2,Quincunx,Jupiter,9,Leave,Tr-Sa,2026-10-02,23:15:18,AWST,28.790,19.867,Leo,Dir,18.867,Pisces,Dir
Moon,12,Conjunction,Cancer,12,SignIngress,Tr-Tr,2026-10-03,03:54:00,AWST,28.790,0.0,Cancer,Dir,0.0,Cancer,Dir
Moon,1,Square,Saturn,10,Void,Tr-Tr,2026-10-03,23:08:25,AWST,28.792,11.367,Cancer,Dir,11.367,Aries,Dir
Chiron,11,Sesquiquadrate,Chiron,6,Enter,Tr-Sa,2026-10-04,07:56:24,AWST,28.793,29.35,Aries,Rx,13.35,Sagittarius,Rx
NorthNode,9,Semi-Square,Saturn,10,Leave,Tr-Na,2026-10-04,16:25:56,AWST,28.794,27.533,Aquarius,Rx,13.533,Aries,Dir
Moon,2,Conjunction,Leo,2,SignIngress,Tr-Tr,2026-10-05,06:54:08,AWST,28.796,0.0,Leo,Dir,0.0,Leo,Dir
NorthNode,9,Sextile,Sun,6,Enter,Tr-Na,2026-10-05,09:40:37,AWST,28.796,27.483,Aquarius,Rx,26.483,Sagittarius,Dir
Jupiter,2,Quincunx,MC,10,Enter,Tr-Na,2026-10-06,12:01:02,AWST,28.799,20.483,Leo,Dir,21.483,Pisces,Dir
Jupiter,2,Semi-Square,ASC,1,Enter,Tr-Na,2026-10-06,16:28:59,AWST,28.800,20.517,Leo,Dir,6.517,Cancer,Dir
Uranus,12,Trine,Uranus,8,Leave,Tr-Na,2026-10-06,17:26:37,AWST,28.800,5.417,Gemini,Rx,6.417,Aquarius,Dir
Jupiter,2,Sesquiquadrate,Mercury,6,Leave,Tr-Sp,2026-10-06,17:59:04,AWST,28.800,20.533,Leo,Dir,4.533,Capricorn,Dir
Moon,2,Conjunction,Jupiter,2,Void,Tr-Tr,2026-10-06,18:22:05,AWST,28.800,20.533,Leo,Dir,20.533,Leo,Dir
Jupiter,2,Opposition,Jupiter,8,Leave,Tr-Na,2026-10-06,19:04:23,AWST,28.800,20.533,Leo,Dir,19.533,Aquarius,Dir
Jupiter,2,Sesquiquadrate,Pluto,6,Exact,Tr-Sa,2026-10-07,05:18:00,AWST,28.801,20.617,Leo,Dir,5.617,Capricorn,Rx
Moon,3,Conjunction,Virgo,3,SignIngress,Tr-Tr,2026-10-07,10:52:33,AWST,28.802,0.0,Virgo,Dir,0.0,Virgo,Dir
Moon,3,Sextile,Mercury,5,Void,Tr-Tr,2026-10-08,02:56:33,AWST,28.804,9.133,Virgo,Dir,9.133,Scorpio,Dir
Jupiter,2,Trine,MC,10,Exact,Tr-Sa,2026-10-08,13:29:46,AWST,28.805,20.833,Leo,Dir,20.833,Aries,Dir
Jupiter,2,Trine,MC,10,Exact,Tr-Sp,2026-10-08,13:29:46,AWST,28.805,20.833,Leo,Dir,20.833,Aries,Dir
Mercury,6,Semi-Square,Jupiter,8,Exact,Sp-Na,2026-10-08,21:07:48,AWST,28.806,4.533,Capricorn,Dir,19.533,Aquarius,Dir
Moon,4,Conjunction,Libra,4,SignIngress,Tr-Tr,2026-10-09,16:10:29,AWST,28.808,0.0,Libra,Dir,0.0,Libra,Dir
Chiron,11,Square,Mars,8,Leave,Tr-Na,2026-10-10,06:08:45,AWST,28.810,29.083,Aries,Rx,0.083,Aquarius,Dir
Moon,4,Sextile,Jupiter,2,Void,Tr-Tr,2026-10-11,07:07:15,AWST,28.813,21.3,Libra,Dir,21.3,Leo,Dir
Moon,3,Sesquiquadrate,MC,10,Exact,Sp-Sp,2026-10-11,11:30:45,AWST,28.813,5.85,Virgo,Dir,20.85,Aries,Dir
Moon,5,Conjunction,Scorpio,5,SignIngress,Tr-Tr,2026-10-11,23:21:11,AWST,28.814,0.0,Scorpio,Dir,0.0,Scorpio,Dir
